step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
210,PAYMENT,9112.56,C5845145,0.0,0.0,M459740802,0.0,0.0,0,0
332,CASH_IN,136667.36,C2032738821,1520152.87,1656820.23,C563469562,426821.23,290153.86,0,0
133,TRANSFER,340002.26,C390310646,19037.0,0.0,C1252737772,0.0,340002.26,0,0
235,CASH_IN,87486.26,C1014059258,4024694.97,4112181.22,C1889260083,1595876.27,1508390.02,0,0
203,CASH_OUT,93705.8,C1677922285,0.0,0.0,C640914679,115984.1,209689.9,0,0
347,CASH_IN,694231.21,C1692350255,11637.0,705868.21,C1341257842,1969563.95,1275332.73,0,0
229,PAYMENT,7405.0,C1745575172,332415.25,325010.25,M1262787043,0.0,0.0,0,0
209,CASH_OUT,146427.13,C882331213,0.0,0.0,C2110090279,3651790.5,3798217.63,0,0
301,CASH_IN,11078.71,C1944277500,1460891.49,1471970.2,C1439341568,375470.15,364391.44,0,0
207,TRANSFER,172010.76,C1354606496,0.0,0.0,C1959942740,2147698.85,2319709.61,0,0
177,CASH_OUT,144755.04,C426720734,0.0,0.0,C294565139,311412.44,456167.48,0,0
276,CASH_OUT,78824.91,C1029201450,0.0,0.0,C1085761851,103987.0,182811.91,0,0
327,CASH_OUT,86296.3,C1958206918,0.0,0.0,C1732177311,828443.87,914740.17,0,0
302,CASH_IN,286204.03,C245036872,87413.0,373617.03,C1816455349,1778705.74,1492501.71,0,0
35,TRANSFER,528949.06,C869990730,51170.0,0.0,C1970982612,3613921.6,4142870.66,0,0
301,CASH_OUT,100023.71,C1172460687,0.0,0.0,C1684160381,1518071.53,1618095.23,0,0
11,CASH_OUT,29546.91,C1993048042,0.0,0.0,C305793941,4600816.76,4630363.67,0,0
346,PAYMENT,25652.26,C619388371,397626.85,371974.58,M385318313,0.0,0.0,0,0
202,CASH_OUT,238826.0,C957502845,183.0,0.0,C1929995374,5192428.26,5431254.26,0,0
203,CASH_IN,212211.04,C660682694,505597.0,717808.04,C1972436197,0.0,0.0,0,0
141,PAYMENT,7514.85,C62440058,0.0,0.0,M1940302655,0.0,0.0,0,0
258,CASH_OUT,395419.21,C942226162,20960.0,0.0,C2051339809,874517.79,1269937.01,0,0
12,CASH_OUT,63825.92,C278187554,0.0,0.0,C795220676,4206354.19,4270180.11,0,0
276,CASH_OUT,52395.18,C1710284127,0.0,0.0,C751409081,68447.07,120842.25,0,0
299,CASH_IN,49503.16,C750803945,200831.0,250334.16,C1694927204,0.0,0.0,0,0
258,CASH_IN,150923.87,C1105873092,19999.0,170922.87,C1147096671,0.0,0.0,0,0
166,PAYMENT,5542.06,C1427397146,75425.48,69883.42,M2064232639,0.0,0.0,0,0
35,CASH_OUT,53739.43,C615780489,0.0,0.0,C284743800,188174.71,241914.14,0,0
370,CASH_IN,143950.93,C1281511303,1439626.81,1583577.75,C575792178,3580388.51,3436437.58,0,0
161,CASH_OUT,429258.45,C1003279181,2194.0,0.0,C1693305214,834344.31,1263602.76,0,0
323,PAYMENT,14850.23,C1895617631,0.0,0.0,M255774004,0.0,0.0,0,0
288,PAYMENT,6576.91,C164352688,0.0,0.0,M1718563053,0.0,0.0,0,0
379,CASH_OUT,112287.42,C884338914,0.0,0.0,C152373735,501736.18,614023.6,0,0
570,CASH_IN,113148.39,C1272431053,11643.0,124791.39,C1737263960,2590930.14,2477781.75,0,0
373,CASH_IN,125067.55,C745362613,401572.75,526640.3,C676181241,352796.38,227728.83,0,0
15,PAYMENT,10421.1,C1515983582,15847.07,5425.97,M1662267358,0.0,0.0,0,0
328,CASH_IN,270332.01,C2095695622,10356251.12,10626583.14,C1598296122,652799.57,382467.56,0,0
595,PAYMENT,3063.14,C1065031357,42074.0,39010.86,M1598915318,0.0,0.0,0,0
185,CASH_IN,150375.28,C1930571795,468740.77,619116.05,C1400001611,1604889.73,1454514.45,0,0
16,CASH_OUT,44524.05,C2029789379,0.0,0.0,C530106477,5697328.39,5847999.77,0,0
395,CASH_OUT,124623.53,C239812349,0.0,0.0,C1493129698,173063.47,297687.0,0,0
346,CASH_IN,60263.51,C986283793,7153348.05,7213611.56,C771500459,461287.16,401023.65,0,0
37,CASH_IN,154444.81,C2140122110,11389112.63,11543557.45,C1342562126,13694448.57,13361978.47,0,0
236,CASH_IN,110951.67,C1324955919,13751884.93,13862836.6,C22428002,4185166.25,4074214.57,0,0
300,PAYMENT,26601.92,C1600930667,22252.0,0.0,M538082227,0.0,0.0,0,0
163,CASH_OUT,185612.3,C254745072,0.0,0.0,C2080720462,958017.84,1143630.14,0,0
158,CASH_OUT,43622.37,C1064739310,1135754.23,1092131.86,C1774343098,0.0,43622.37,0,0
38,CASH_OUT,94833.47,C190705379,33474.0,0.0,C1569719056,691244.55,786078.02,0,0
143,PAYMENT,11611.59,C1578567886,11893.66,282.07,M1971872023,0.0,0.0,0,0
139,CASH_OUT,49116.45,C403210380,0.0,0.0,C722811102,1672170.73,1721287.18,0,0
14,CASH_IN,317613.9,C533459838,1407220.16,1724834.05,C27164473,620106.74,426691.94,0,0
308,PAYMENT,30219.97,C1890223453,0.0,0.0,M820951223,0.0,0.0,0,0
373,CASH_IN,197203.42,C471783082,6022533.91,6219737.33,C330133641,1120248.47,923045.04,0,0
162,CASH_OUT,299845.42,C891122365,687.0,0.0,C1161426438,0.0,299845.42,0,0
350,CASH_IN,72153.97,C1536435503,15404651.42,15476805.39,C1224490738,380895.98,308742.01,0,0
163,CASH_IN,286513.16,C1224460428,1294167.81,1580680.98,C775292117,311112.43,24599.26,0,0
183,CASH_OUT,50431.83,C1076195247,0.0,0.0,C473635829,100381.98,150813.81,0,0
184,CASH_OUT,46323.85,C938271283,94663.0,48339.15,C185083276,178553.45,224877.3,0,0
400,CASH_OUT,59517.76,C634588760,1865.0,0.0,C899699848,611233.07,670750.83,0,0
141,CASH_IN,136873.57,C303391846,14789370.17,14926243.73,C449261773,12812800.43,12675926.86,0,0
299,CASH_OUT,197979.83,C757219500,0.0,0.0,C1121169448,426163.83,624143.66,0,0
232,CASH_IN,65946.41,C581999767,2088992.51,2154938.92,C1004218439,1471036.23,1405089.82,0,0
688,TRANSFER,188509.74,C398573079,0.0,0.0,C958076965,306704.86,495214.61,0,0
194,CASH_IN,3106.07,C1987057356,2093810.21,2096916.28,C1537205416,11246.02,8139.95,0,0
179,PAYMENT,13868.0,C1876792889,0.0,0.0,M994804514,0.0,0.0,0,0
42,TRANSFER,365868.31,C1011343648,35805.0,0.0,C579686396,3946432.31,4312300.62,0,0
348,CASH_OUT,236284.41,C938151089,0.0,0.0,C750027742,8576539.38,8812823.79,0,0
308,CASH_IN,170901.01,C1282390992,160874.0,331775.01,C2004226838,0.0,0.0,0,0
692,TRANSFER,187323.54,C1280786140,30847.97,0.0,C1395670954,872461.3,1059784.84,0,0
47,CASH_OUT,308814.93,C899729568,9933.0,0.0,C51289896,143155.44,451970.36,0,0
308,PAYMENT,23175.81,C577769774,14915.0,0.0,M982612974,0.0,0.0,0,0
230,TRANSFER,259633.45,C1269718129,0.0,0.0,C832669800,520010.7,779644.14,0,0
44,CASH_IN,141928.21,C919748992,141335.0,283263.21,C1716603610,0.0,0.0,0,0
20,PAYMENT,1771.6,C314962724,4670.0,2898.4,M772688084,0.0,0.0,0,0
162,CASH_OUT,76084.62,C1153276483,0.0,0.0,C709787822,963418.39,1039503.0,0,0
351,CASH_OUT,19346.26,C1285188571,0.0,0.0,C102782564,125126.5,144472.76,0,0
213,CASH_OUT,149015.07,C723316846,39753.0,0.0,C1040211268,284033.09,433048.16,0,0
206,PAYMENT,8114.84,C963461825,36119.59,28004.75,M1784752513,0.0,0.0,0,0
18,CASH_OUT,145934.6,C167190150,60861.0,0.0,C756897666,131372.48,317261.73,0,0
181,PAYMENT,18146.55,C1332195088,332033.0,313886.45,M104584529,0.0,0.0,0,0
154,CASH_IN,354896.57,C909508573,516028.21,870924.77,C1562558337,9880154.34,9525257.78,0,0
356,CASH_IN,82662.14,C890607355,10980.0,93642.14,C94289116,0.0,0.0,0,0
307,CASH_IN,147808.48,C1369790491,786595.85,934404.32,C422995005,587452.52,439644.04,0,0
252,PAYMENT,2721.37,C488767846,0.0,0.0,M1381657732,0.0,0.0,0,0
39,CASH_OUT,399428.8,C36249756,0.0,0.0,C1682465021,2089214.97,2692063.58,0,0
9,CASH_OUT,84160.48,C1871017489,33096.0,0.0,C1932366874,32804.0,2116726.55,0,0
306,CASH_IN,28806.27,C1010404616,9137879.52,9166685.79,C1393064558,295441.92,266635.65,0,0
6,TRANSFER,595893.92,C411825368,0.0,0.0,C481402298,1678582.92,2274476.83,0,0
38,CASH_OUT,221071.81,C739025331,3622.0,0.0,C792736756,1462637.52,1683709.33,0,0
39,CASH_OUT,149844.24,C1554750066,37027.0,0.0,C1565091202,887155.45,1155701.47,0,0
130,CASH_OUT,119177.78,C822735870,21557.0,0.0,C344256415,0.0,119177.78,0,0
345,PAYMENT,24058.23,C1559994504,0.0,0.0,M185184514,0.0,0.0,0,0
378,CASH_OUT,21165.34,C553952612,148364.0,127198.66,C765959340,41474.68,62640.02,0,0
14,PAYMENT,11313.88,C157163044,0.0,0.0,M1453976989,0.0,0.0,0,0
379,CASH_OUT,344591.67,C316877233,0.0,0.0,C884102825,642582.73,987174.39,0,0
301,PAYMENT,10765.37,C781553029,0.0,0.0,M2005893525,0.0,0.0,0,0
15,CASH_IN,77525.35,C1883405067,2913470.68,2990996.04,C422944136,583437.29,505911.94,0,0
234,CASH_IN,159011.9,C186970297,7032356.68,7191368.58,C479353061,243204.33,84192.43,0,0
131,CASH_OUT,205686.34,C1323382084,0.0,0.0,C974825713,2793510.23,2999196.58,0,0
235,PAYMENT,19909.54,C967482887,0.0,0.0,M1481877356,0.0,0.0,0,0
231,CASH_IN,154811.78,C2055554998,12086026.12,12240837.91,C12778404,2557048.33,2402236.54,0,0
19,PAYMENT,26969.97,C813997903,33145.77,6175.8,M52886837,0.0,0.0,0,0
9,CASH_OUT,127461.32,C707569480,49771.0,0.0,C522696444,812862.38,1439958.7,0,0
297,CASH_OUT,457752.35,C1441631996,0.0,0.0,C1818735687,2711277.04,3169029.39,0,0
256,CASH_IN,145962.29,C930212363,8034.0,153996.29,C1642953562,1012081.64,866119.36,0,0
35,CASH_OUT,190204.8,C964398738,8629.0,0.0,C2112084700,744208.07,934412.87,0,0
310,TRANSFER,373213.05,C1022894298,49835.0,0.0,C1196317407,0.0,373213.05,0,0
256,CASH_OUT,204233.03,C2136826424,0.0,0.0,C861147836,2531807.37,2736040.4,0,0
250,PAYMENT,2846.89,C730357417,0.0,0.0,M1047188111,0.0,0.0,0,0
305,CASH_IN,271323.96,C1529878564,4180683.35,4452007.32,C1708956726,1086284.84,814960.88,0,0
540,PAYMENT,12607.81,C1756246124,0.0,0.0,M853784749,0.0,0.0,0,0
522,TRANSFER,1716723.08,C1021731438,40738.0,0.0,C1742591694,2676715.71,4393438.79,0,0
406,CASH_OUT,307208.65,C1417612573,0.0,0.0,C2003714184,815519.35,1122728.0,0,0
230,CASH_IN,206696.29,C1148890383,31131.0,237827.29,C503994085,42679.94,0.0,0,0
323,CASH_OUT,76853.48,C783429747,0.0,0.0,C735468984,583865.04,660718.52,0,0
14,CASH_OUT,284740.13,C229487444,202666.09,0.0,C1010765614,4002334.11,4590137.26,0,0
228,PAYMENT,22147.07,C50990348,202023.0,179875.93,M1201878088,0.0,0.0,0,0
302,CASH_IN,246504.51,C1764090131,1845758.91,2092263.41,C1139986945,312927.65,66423.15,0,0
308,PAYMENT,2795.78,C926662164,90052.09,87256.31,M1877981697,0.0,0.0,0,0
251,PAYMENT,41583.0,C1915630834,0.0,0.0,M1606884749,0.0,0.0,0,0
311,CASH_OUT,85284.31,C809081030,0.0,0.0,C949321645,311523.97,396808.29,0,0
93,PAYMENT,1523.44,C1152025933,48931.0,47407.56,M2139326222,0.0,0.0,0,0
352,PAYMENT,16489.66,C1588951728,19957.0,3467.34,M99120412,0.0,0.0,0,0
183,PAYMENT,14933.93,C1581028119,20625.0,5691.07,M1306579485,0.0,0.0,0,0
401,CASH_IN,117884.54,C1779498043,10346.0,128230.54,C531919554,0.0,0.0,0,0
332,CASH_OUT,575953.46,C114062882,0.0,0.0,C704006568,1409604.88,1985558.34,0,0
495,PAYMENT,5257.51,C1964901718,0.0,0.0,M445910060,0.0,0.0,0,0
354,CASH_OUT,36407.49,C450942890,0.0,0.0,C2110623348,7373813.42,7410220.91,0,0
352,CASH_IN,136393.47,C988156037,5522591.98,5658985.46,C1382364774,1377267.51,1240874.04,0,0
353,CASH_OUT,50928.12,C1330598917,3524.0,0.0,C1600739250,0.0,50928.12,0,0
203,PAYMENT,10814.04,C392601864,341333.51,330519.47,M1762405468,0.0,0.0,0,0
249,PAYMENT,22082.79,C1780599455,0.0,0.0,M1872256318,0.0,0.0,0,0
522,CASH_OUT,63197.45,C2139657147,61214.77,0.0,C916911976,35341159.32,35404356.77,0,0
487,PAYMENT,190.11,C2069557093,317471.86,317281.75,M929377603,0.0,0.0,0,0
300,PAYMENT,18573.77,C2095936934,0.0,0.0,M1573821974,0.0,0.0,0,0
331,PAYMENT,11548.21,C459251491,0.0,0.0,M770200934,0.0,0.0,0,0
328,CASH_IN,54885.58,C851137934,127701.0,182586.58,C814655945,0.0,0.0,0,0
135,PAYMENT,1069.3,C813040412,21003.0,19933.7,M1942960446,0.0,0.0,0,0
236,PAYMENT,11785.62,C1137245218,785.0,0.0,M74277928,0.0,0.0,0,0
400,CASH_OUT,352356.55,C1444802417,181384.65,0.0,C409453059,69170.65,421527.21,0,0
281,CASH_OUT,41326.81,C1804069203,96872.0,55545.19,C570328345,407583.67,448910.48,0,0
277,PAYMENT,5172.95,C1907276121,20958.0,15785.05,M1190633124,0.0,0.0,0,0
370,CASH_IN,214866.27,C811895952,0.0,214866.27,C567879143,509209.44,294343.17,0,0
372,CASH_IN,109165.03,C1815965196,10526707.42,10635872.46,C1872934362,1181533.74,1072368.7,0,0
162,CASH_IN,47791.75,C468490468,5805814.25,5853606.0,C1164478130,1174421.64,1126629.9,0,0
19,CASH_IN,270492.96,C186040839,8016910.99,8287403.95,C1730569040,966682.26,517230.39,0,0
164,CASH_OUT,321886.07,C431305871,0.0,0.0,C1148619428,346160.45,668046.52,0,0
299,PAYMENT,1294.81,C1162167990,3845.16,2550.35,M1515121528,0.0,0.0,0,0
226,CASH_IN,320443.18,C1270253919,17146025.0,17466468.18,C845033320,523200.15,202756.97,0,0
373,CASH_OUT,438931.6,C1986544303,12865.37,0.0,C2001761884,878295.35,1317226.95,0,0
36,CASH_OUT,509658.27,C1475105459,35765.0,0.0,C1767067167,8668920.6,9178578.87,0,0
16,CASH_OUT,124427.65,C791956650,90722.0,0.0,C876705422,1570125.13,2042420.12,0,0
48,PAYMENT,13992.14,C62505890,65975.09,51982.95,M1013136406,0.0,0.0,0,0
356,CASH_OUT,40218.1,C695417160,117864.0,77645.9,C1213220450,3796330.28,3836548.38,0,0
692,PAYMENT,1011.31,C1188324042,424.0,0.0,M1500269211,0.0,0.0,0,0
44,CASH_IN,14122.96,C583002857,653015.0,667137.96,C1504009625,758583.73,744460.76,0,0
140,PAYMENT,6504.61,C2030785681,301775.0,295270.39,M728838594,0.0,0.0,0,0
9,TRANSFER,1370976.69,C1881968680,121625.86,0.0,C90705857,102737.0,1956336.57,0,0
258,CASH_IN,36020.01,C2011640509,20500.0,56520.01,C1087679167,0.0,0.0,0,0
258,CASH_IN,169010.43,C1201452605,10418284.71,10587295.14,C606815938,9419505.69,9250495.25,0,0
181,CASH_OUT,104552.45,C754221049,0.0,0.0,C1513800919,129084.63,233637.08,0,0
283,PAYMENT,1500.52,C1566874638,20587.0,19086.48,M301361936,0.0,0.0,0,0
15,CASH_IN,14209.79,C959127081,159.0,14368.79,C1914282536,1959931.42,1945721.63,0,0
300,CASH_OUT,99326.76,C105493865,0.0,0.0,C1764478916,108610.15,207936.91,0,0
404,CASH_OUT,103075.69,C382592266,31692.0,0.0,C1435794231,1608838.67,1711914.35,0,0
284,CASH_OUT,66620.39,C11964286,26853.0,0.0,C889840053,0.0,66620.39,0,0
305,CASH_OUT,309220.96,C819021819,0.0,0.0,C1979188067,344797.69,514686.58,0,0
155,CASH_OUT,205841.02,C735491769,105478.98,0.0,C1029307411,436434.77,642275.78,0,0
140,CASH_OUT,10327.0,C1482992386,310560.0,300233.0,C169969536,557366.19,567693.18,0,0
253,PAYMENT,8455.6,C1806521685,15264.0,6808.4,M706817978,0.0,0.0,0,0
185,PAYMENT,21.01,C154091450,882921.42,882900.4,M49484770,0.0,0.0,0,0
158,CASH_IN,151261.72,C1451698267,1980122.13,2131383.84,C1642666788,3180208.86,3028947.14,0,0
336,PAYMENT,3520.63,C761295732,41902.0,38381.37,M1499927704,0.0,0.0,0,0
260,CASH_IN,541305.41,C1454554384,6825183.19,7366488.59,C214478909,1396239.34,854933.94,0,0
237,PAYMENT,1679.06,C915381750,0.0,0.0,M1167214682,0.0,0.0,0,0
350,CASH_OUT,330028.11,C1401295854,0.0,0.0,C1737701397,1517783.52,1847811.63,0,0
38,PAYMENT,15620.48,C273512416,305.0,0.0,M361426396,0.0,0.0,0,0
236,CASH_OUT,73906.18,C2100292537,13299.0,0.0,C785786919,2991538.96,3065445.14,0,0
398,CASH_IN,336590.92,C130515687,26221788.69,26558379.61,C768935201,2956252.79,2619661.88,0,0
522,CASH_OUT,13993.85,C689032231,3121.0,0.0,C713031413,18680.27,32674.12,0,0
331,CASH_OUT,28266.77,C1221632446,10466.0,0.0,C878057993,5919.19,34185.96,0,0
282,PAYMENT,798.43,C1581323422,0.0,0.0,M859341486,0.0,0.0,0,0
380,CASH_IN,10224.12,C114295460,7967865.6,7978089.72,C637566949,496028.86,485804.74,0,0
402,CASH_OUT,119394.35,C1742831329,0.0,0.0,C1402042164,12547273.43,12685879.85,0,0
42,CASH_IN,45479.96,C1295943106,23107510.97,23152990.92,C245388360,357920.06,312440.1,0,0
187,CASH_OUT,83464.51,C163428888,50133.0,0.0,C1753703611,136580.16,220044.67,0,0
188,CASH_OUT,206822.13,C593251005,0.0,0.0,C953269798,4030845.21,4237667.35,0,0
672,PAYMENT,588.12,C2089559068,10708.0,10119.88,M1627601972,0.0,0.0,0,0
280,DEBIT,495.74,C1694223037,51116.0,50620.26,C50130850,678976.21,679471.95,0,0
189,TRANSFER,144007.78,C1197147733,0.0,0.0,C804731631,2459650.94,2603658.71,0,0
321,TRANSFER,167670.82,C1706704765,0.0,0.0,C2107759515,1317900.59,1485571.41,0,0
39,CASH_OUT,120983.54,C980016238,0.0,0.0,C1145167240,256280.87,377264.41,0,0
594,PAYMENT,17486.4,C605597998,0.0,0.0,M300370247,0.0,0.0,0,0
12,CASH_OUT,142564.65,C51632741,431859.78,289295.13,C1186256103,9860877.21,10465850.59,0,0
36,CASH_IN,371565.46,C827181139,5897451.8,6269017.26,C5985607,389172.73,17607.27,0,0
300,PAYMENT,6153.11,C2121930572,0.0,0.0,M1790504779,0.0,0.0,0,0
17,CASH_OUT,270651.75,C2046727032,0.0,0.0,C968987756,707092.93,977744.67,0,0
258,PAYMENT,17084.26,C1104928667,39524.0,22439.74,M284941678,0.0,0.0,0,0
261,CASH_OUT,15394.99,C1958949159,467.0,0.0,C632055657,20250.16,35645.15,0,0
133,CASH_IN,146125.26,C539825097,69834.0,215959.26,C463881673,469797.88,323672.63,0,0
595,CASH_OUT,103550.34,C1964380989,32396.0,0.0,C272598185,292865.55,409023.86,0,0
282,CASH_OUT,124395.66,C1068404172,0.0,0.0,C175017434,2054988.95,2179384.61,0,0
40,CASH_IN,33253.8,C2107410946,81434.0,114687.8,C850669567,0.0,0.0,0,0
133,CASH_IN,68317.16,C1013710227,1303041.58,1371358.74,C673218270,3584753.33,3516436.18,0,0
402,CASH_IN,16940.52,C795654637,168785.16,185725.68,C1738752432,1590170.3,1573229.78,0,0
278,PAYMENT,7117.49,C1364169549,92733.0,85615.51,M1409580307,0.0,0.0,0,0
348,CASH_OUT,92129.76,C2014749228,6007.0,0.0,C653849054,57211.64,149341.4,0,0
20,CASH_OUT,128680.08,C1153174131,541972.54,413292.45,C1398896731,0.0,128680.08,0,0
10,CASH_IN,28672.3,C1823824475,6054340.33,6083012.63,C1340872163,62912.0,820654.42,0,0
234,CASH_IN,141056.49,C972414023,996625.15,1137681.64,C310924335,313052.03,171995.54,0,0
325,CASH_OUT,377262.44,C1955514891,147.0,0.0,C822558819,0.0,377262.44,0,0
40,PAYMENT,4007.49,C2110840480,0.0,0.0,M684827389,0.0,0.0,0,0
159,CASH_IN,165859.78,C358497378,29956.0,195815.78,C367489166,218723.32,52863.53,0,0
308,CASH_IN,255684.52,C1966123354,1452157.65,1707842.17,C1877496425,6698889.93,6443205.41,0,0
137,CASH_IN,116498.1,C478084270,1889831.49,2006329.59,C339091618,319691.72,203193.62,0,0
43,CASH_IN,186409.97,C1445092355,10605.0,197014.97,C1701702938,0.0,0.0,0,0
230,CASH_IN,76841.32,C792236298,2353989.26,2430830.58,C1007240779,443363.07,366521.75,0,0
162,CASH_OUT,160080.9,C1849875368,14103.0,0.0,C491512289,5106069.12,5266150.02,0,0
184,CASH_IN,319002.12,C139090394,25663.0,344665.12,C2073704139,118297.89,0.0,0,0
21,CASH_OUT,92234.22,C532306420,2721.0,0.0,C468456902,0.0,92234.22,0,0
19,PAYMENT,2332.99,C1424729825,15587.38,13254.38,M1033557463,0.0,0.0,0,0
348,CASH_OUT,341472.96,C650007310,0.0,0.0,C893117818,2257344.17,2598817.13,0,0
164,CASH_IN,41167.54,C1900990458,557582.0,598749.54,C1911662624,0.0,0.0,0,0
133,CASH_OUT,319544.9,C1064047806,14918.0,0.0,C395440249,720409.14,1039954.04,0,0
263,PAYMENT,398.49,C135258999,20196.0,19797.51,M1486923446,0.0,0.0,0,0
275,PAYMENT,7555.72,C1542007554,0.0,0.0,M365531183,0.0,0.0,0,0
155,CASH_IN,308070.32,C1994342225,21390.0,329460.32,C527254484,0.0,0.0,0,0
131,TRANSFER,443142.71,C1732139254,29355.0,0.0,C2125159934,0.0,443142.71,0,0
136,TRANSFER,909764.69,C1277529112,304599.0,0.0,C151735436,285162.17,1194926.86,0,0
34,CASH_IN,420984.71,C251833711,1768430.46,2189415.18,C1655192155,999086.92,855189.92,0,0
393,CASH_OUT,114776.72,C522905394,0.0,0.0,C1087037489,273445.38,388222.1,0,0
33,PAYMENT,3717.11,C77282524,0.0,0.0,M1124861670,0.0,0.0,0,0
20,PAYMENT,2763.31,C1645127022,87579.71,84816.39,M66269961,0.0,0.0,0,0
544,PAYMENT,24029.12,C690778668,0.0,0.0,M1542455093,0.0,0.0,0,0
373,TRANSFER,539662.08,C1101771325,0.0,0.0,C1164304550,879688.43,1419350.51,0,0
297,CASH_IN,642444.02,C1155547196,12688.0,655132.02,C1932025225,0.0,0.0,0,0
7,PAYMENT,11025.07,C475341694,25676.0,14650.93,M1066369235,0.0,0.0,0,0
17,PAYMENT,2623.73,C1426424122,22076.0,19452.27,M196569364,0.0,0.0,0,0
348,PAYMENT,7609.8,C2058882380,202534.24,194924.44,M994552160,0.0,0.0,0,0
408,CASH_OUT,68700.13,C1942458549,119607.11,50906.98,C662894394,3761333.48,3830033.61,0,0
184,PAYMENT,7535.38,C1479145961,54013.0,46477.62,M2144705800,0.0,0.0,0,0
380,CASH_IN,203264.32,C1279320445,2972249.36,3175513.68,C394933721,294847.77,91583.45,0,0
184,PAYMENT,7135.17,C1498892070,0.0,0.0,M1985482166,0.0,0.0,0,0
15,CASH_OUT,114800.33,C766418779,0.0,0.0,C873744218,1775203.26,1890003.59,0,0
331,PAYMENT,44610.12,C1617912210,0.0,0.0,M909167661,0.0,0.0,0,0
347,PAYMENT,47100.8,C837259566,30048.0,0.0,M1776446388,0.0,0.0,0,0
10,PAYMENT,8191.07,C90623356,0.0,0.0,M1999783139,0.0,0.0,0,0
379,CASH_OUT,259063.22,C1900847997,0.0,0.0,C1394187761,1188464.91,1447528.13,0,0
186,DEBIT,4841.6,C658162711,2334.0,0.0,C764993772,703114.14,707955.75,0,0
395,CASH_OUT,88428.81,C1976184404,8521.0,0.0,C431505371,275367.2,363796.01,0,0
329,PAYMENT,23382.81,C638114274,0.0,0.0,M2043685294,0.0,0.0,0,0
404,CASH_OUT,106705.83,C1218400516,42237.0,0.0,C323675413,109463.62,216169.45,0,0
9,CASH_IN,71916.55,C1005129306,7226385.1,7298301.65,C1635448141,214896.24,775469.15,0,0
353,TRANSFER,1308531.74,C101001051,230997.82,0.0,C1439445938,3900167.97,5404313.48,0,0
10,CASH_IN,11219.78,C21521055,4344393.54,4355613.32,C2121674731,80808.87,2925303.05,0,0
710,PAYMENT,41411.9,C78835841,10880.0,0.0,M1235687734,0.0,0.0,0,0
227,CASH_OUT,359066.32,C95375497,43828.0,0.0,C1350103839,0.0,359066.32,0,0
14,CASH_OUT,196494.47,C2001527717,0.0,0.0,C1929097404,1036730.98,1233225.44,0,0
301,PAYMENT,23787.65,C997988165,0.0,0.0,M267520032,0.0,0.0,0,0
347,CASH_IN,70866.63,C278508247,2882293.55,2953160.18,C614463619,1747791.94,1676925.31,0,0
356,CASH_IN,87248.62,C1066153058,10860.0,98108.62,C2107155734,130909.5,43660.88,0,0
8,TRANSFER,626382.52,C449690446,1196.0,0.0,C732929236,13.0,883141.75,0,0
140,CASH_OUT,6403.09,C948379043,0.0,0.0,C2060664104,3072700.66,3079103.75,0,0
382,TRANSFER,327074.87,C1984080331,21687.5,0.0,C304559274,1221987.07,1549061.95,0,0
210,CASH_IN,290006.42,C1026177765,3526381.24,3816387.66,C683237535,2226529.0,1936522.58,0,0
396,TRANSFER,965182.18,C314880731,0.0,0.0,C1362943525,8672052.25,9637234.43,0,0
130,PAYMENT,28749.37,C2075905705,0.0,0.0,M1265017580,0.0,0.0,0,0
11,PAYMENT,26667.77,C2026033829,0.0,0.0,M1803840354,0.0,0.0,0,0
36,CASH_OUT,150916.58,C1281892816,0.0,0.0,C814473635,3244539.15,3395455.73,0,0
186,CASH_OUT,242766.15,C681576334,0.0,0.0,C1869632735,378006.65,620772.8,0,0
15,CASH_OUT,8976.19,C1642386539,160315.0,151338.81,C1086607874,0.0,8976.19,0,0
303,CASH_OUT,297446.73,C1222856582,9177.0,0.0,C959586731,0.0,297446.73,0,0
184,CASH_IN,58645.97,C2134638011,154823.47,213469.44,C461682164,672988.99,614343.03,0,0
18,CASH_IN,46814.27,C1971454314,34664.0,81478.27,C641531186,124259.06,77444.78,0,0
522,CASH_IN,21167.34,C335638322,5299304.31,5320471.65,C133744618,838451.26,817283.92,0,0
259,CASH_IN,127593.05,C939086060,21248793.74,21376386.8,C1262112975,221600.67,94007.61,0,0
188,CASH_IN,203839.72,C714995566,1288565.1,1492404.83,C1202844162,207748.58,3908.85,0,0
687,PAYMENT,23219.21,C1163171966,60.0,0.0,M560666829,0.0,0.0,0,0
43,TRANSFER,1482258.53,C1433672082,0.0,0.0,C833334386,7556988.3,9039246.82,0,0
306,CASH_OUT,617952.24,C1508240603,0.0,0.0,C2077589714,2922415.63,3540367.87,0,0
259,CASH_OUT,208054.17,C1449035205,0.0,0.0,C997081044,346884.77,554938.94,0,0
582,PAYMENT,884.83,C1982025122,0.0,0.0,M494122625,0.0,0.0,0,0
14,PAYMENT,13851.35,C1665356629,0.0,0.0,M525414157,0.0,0.0,0,0
307,TRANSFER,1694753.42,C1983382769,99250.0,0.0,C1454172890,0.0,1694753.42,0,0
162,PAYMENT,6388.43,C744631373,0.0,0.0,M1174637618,0.0,0.0,0,0
94,PAYMENT,7800.52,C1390715837,0.0,0.0,M1918807192,0.0,0.0,0,0
